from_airport,from_city,from_country,from_long,from_lat,to_airport,to_city,to_country,to_long,to_lat,airline,airline_country,distance
Menara,Marrakech,Morocco,-7.394,32.011,Franz Josef Strauss,Munich,Germany,12.31,48.589,Royal Air Maroc,Morocco,2473
Menara,Marrakech,Morocco,-7.394,32.011,Nantes Atlantique,Nantes,France,-1.352,47.255,Royal Air Maroc,Morocco,1770
Menara,Marrakech,Morocco,-7.394,32.011,Blagnac,Toulouse,France,1.606,44.048,Royal Air Maroc,Morocco,1551
Sale,Rabat,Morocco,-6.586,34.085,Barajas,Madrid,Spain,-3.278,40.822,Royal Air Maroc,Morocco,803
Monrovia Roberts Intl,Monrovia,Liberia,-9.938,6.389,Mohammed V Intl,Casablanca,Morocco,-7.317,33.612,Royal Air Maroc,Morocco,3039
King Khaled Intl,Riyadh,Saudi Arabia,47.164,25.596,Cairo Intl,Cairo,Egypt,31.675,30.203,Royal Air Maroc,Morocco,1604
Malabo,Malabo,Equatorial Guinea,9.181,4.258,Mohammed V Intl,Casablanca,Morocco,-7.317,33.612,Royal Air Maroc,Morocco,3684
Sheremetyevo,Moscow,Russia,37.69,56.621,Mohammed V Intl,Casablanca,Morocco,-7.317,33.612,Royal Air Maroc,Morocco,4244
Tripoli Intl,Tripoli,Libya,13.265,33.105,Mohammed V Intl,Casablanca,Morocco,-7.317,33.612,Royal Air Maroc,Morocco,1909
Blagnac,Toulouse,France,1.606,44.048,Menara,Marrakech,Morocco,-7.394,32.011,Royal Air Maroc,Morocco,1551
Ibn Batouta,Tanger,Morocco,-5.862,36.211,Barcelona,Barcelona,Spain,2.13,41.495,Royal Air Maroc,Morocco,907
Ibn Batouta,Tanger,Morocco,-5.862,36.211,Mohammed V Intl,Casablanca,Morocco,-7.317,33.612,Royal Air Maroc,Morocco,317
Ibn Batouta,Tanger,Morocco,-5.862,36.211,Barajas,Madrid,Spain,-3.278,40.822,Royal Air Maroc,Morocco,559
Torino,Torino,Italy,8.082,45.334,Mohammed V Intl,Casablanca,Morocco,-7.317,33.612,Royal Air Maroc,Morocco,1850
Carthage,Tunis,Tunisia,10.378,37.418,Mohammed V Intl,Casablanca,Morocco,-7.317,33.612,Royal Air Maroc,Morocco,1653
Dakhla Airport,Dakhla,Western Sahara,-15.887,24.197,Inezgane,Agadir,Morocco,-9.244,30.635,Royal Air Maroc,Morocco,970
Dakhla Airport,Dakhla,Western Sahara,-15.887,24.197,Hassan I Airport,El Aaiún,Western Sahara,-12.699,27.252,Royal Air Maroc,Morocco,466
Valencia,Valencia,Spain,-0.137,39.815,Mohammed V Intl,Casablanca,Morocco,-7.317,33.612,Royal Air Maroc,Morocco,940
Gustavo Rojas Pinilla,San Andres Island,Colombia,-81.519,12.972,Eldorado Intl,Bogota,Colombia,-73.579,5.169,Avianca - Aerovias Nacionales de Colombia,AVIANCA,1229
Reina Beatrix Intl,Oranjestad,Aruba,-69.359,12.835,Eldorado Intl,Bogota,Colombia,-73.579,5.169,Avianca - Aerovias Nacionales de Colombia,AVIANCA,970
El Eden,Armenia,Colombia,-75.611,4.754,Eldorado Intl,Bogota,Colombia,-73.579,5.169,Avianca - Aerovias Nacionales de Colombia,AVIANCA,229
Ernesto Cortissoz,Barranquilla,Colombia,-74.635,11.482,Jose Maria Cordova,Rio Negro,Colombia,-75.039,6.274,Avianca - Aerovias Nacionales de Colombia,AVIANCA,580
Barcelona,Barcelona,Spain,2.13,41.495,Eldorado Intl,Bogota,Colombia,-73.579,5.169,Avianca - Aerovias Nacionales de Colombia,AVIANCA,8438
Palonegro,Bucaramanga,Colombia,-72.642,7.21,Olaya Herrera,Medellin,Colombia,-75.318,6.366,Avianca - Aerovias Nacionales de Colombia,AVIANCA,310
Eldorado Intl,Bogota,Colombia,-73.579,5.169,Reina Beatrix Intl,Oranjestad,Aruba,-69.359,12.835,Avianca - Aerovias Nacionales de Colombia,AVIANCA,970
Eldorado Intl,Bogota,Colombia,-73.579,5.169,El Eden,Armenia,Colombia,-75.611,4.754,Avianca - Aerovias Nacionales de Colombia,AVIANCA,229
Eldorado Intl,Bogota,Colombia,-73.579,5.169,Barcelona,Barcelona,Spain,2.13,41.495,Avianca - Aerovias Nacionales de Colombia,AVIANCA,8438
Eldorado Intl,Bogota,Colombia,-73.579,5.169,Gerardo Tobar Lopez,Buenaventura,Colombia,-76.983,4.366,Avianca - Aerovias Nacionales de Colombia,AVIANCA,387
Eldorado Intl,Bogota,Colombia,-73.579,5.169,Alfonso Bonilla Aragon Intl,Cali,Colombia,-75.97,3.905,Avianca - Aerovias Nacionales de Colombia,AVIANCA,299
Eldorado Intl,Bogota,Colombia,-73.579,5.169,Camilo Daza,Cucuta,Colombia,-72.186,8.545,Avianca - Aerovias Nacionales de Colombia,AVIANCA,405
